,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__tol,param_tfidf__binary,param_tfidf__lowercase,param_tfidf__ngram_range,param_tfidf__stop_words,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
276,0.03036348025004069,0.0008573465434842879,0.01346151034037272,0.00019681270385300226,,163789.3706954068,False,True,"(1, 1)",,"{'clf__class_weight': None, 'clf__tol': 163789.3706954068, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.6420721187025535,0.6234306301905227,0.7979257933330193,0.6878095140753651,0.07823499852644081,140
504,0.030860026677449543,0.0014510842010097775,0.013359149297078451,0.0004568173945028708,balanced,3.727593720314938,True,True,"(1, 1)",,"{'clf__class_weight': 'balanced', 'clf__tol': 3.727593720314938, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.6003151260504201,0.81021660264618,0.6447025197025197,0.6850780827997066,0.09032274368740605,141
211,0.02949666976928711,0.0009626556320005827,0.013384183247884115,0.0009587199001068084,,268.2695795279727,False,False,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 268.2695795279727, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.8322051042639278,0.5766330593916801,0.6444673212965896,0.6844351616507325,0.10809668119165744,142
355,0.05069231986999512,0.0025783922272937907,0.02189914385477702,0.0011826123962135943,,100000000.0,False,False,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 100000000.0, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.6453216374269005,0.7738756613756613,0.6327751196172249,0.683990806139929,0.06376424901070378,143
541,0.02884666124979655,0.00020630848240160682,0.012397130330403646,0.00029782704148061004,balanced,31.622776601683793,False,True,"(1, 1)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 31.622776601683793, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.8971774193548386,0.6102640327323872,0.5250138070692194,0.6774850863854818,0.15919681972963393,144
501,0.052748918533325195,0.001828887780240186,0.015142361323038736,0.0001081529559789517,balanced,0.4393970560760795,False,False,"(2, 2)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 0.4393970560760795, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.7328732775161345,0.6841469725720201,0.6123397435897435,0.6764533312259661,0.049507422258804765,145
312,0.032196998596191406,0.0024986593851593036,0.0154722531636556,0.003072222094174106,,11787686.347935867,True,True,"(1, 1)",,"{'clf__class_weight': None, 'clf__tol': 11787686.347935867, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.822159681482656,0.8021745088118729,0.4037487006237006,0.6760276303060765,0.19270307633490683,146
613,0.029065688451131184,0.0006962185117925354,0.012613058090209961,0.0003919019853180875,balanced,19306.977288832535,False,True,"(1, 1)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.546358761459955,0.6445054945054944,0.8232758620689655,0.671380039344805,0.11463696618067926,147
552,0.03100283940633138,0.001302918253422155,0.013964970906575521,0.0009447087688433383,balanced,268.2695795279727,True,True,"(1, 1)",,"{'clf__class_weight': 'balanced', 'clf__tol': 268.2695795279727, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.7933390780365395,0.687978687978688,0.5108726150392817,0.6640634603515031,0.11654978696931867,148
325,0.028500715891520183,0.000985360543968244,0.013713200887044271,0.0006991659509696214,,11787686.347935867,False,True,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 11787686.347935867, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.6053971588635454,0.5453712953712954,0.8313902973172416,0.6607195838506941,0.12314529466821653,149
87,0.058321078618367515,0.006793611957385874,0.014961719512939453,0.0006790352836056559,,0.006105402296585327,False,True,"(2, 2)",english,"{'clf__class_weight': None, 'clf__tol': 0.006105402296585327, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.7068251964085297,0.6836426152463888,0.5819652908067542,0.6574777008205576,0.05422761330358287,150
15,0.05582110087076823,0.000927862712449761,0.015021562576293945,0.0003951015260220524,,1e-05,False,True,"(2, 2)",english,"{'clf__class_weight': None, 'clf__tol': 1e-05, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.7068251964085297,0.6836426152463888,0.5819652908067542,0.6574777008205576,0.05422761330358287,150
111,0.05349922180175781,0.0013695004477894401,0.015343825022379557,0.0005100602931150327,,0.05179474679231213,False,True,"(2, 2)",english,"{'clf__class_weight': None, 'clf__tol': 0.05179474679231213, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.7068251964085297,0.6836426152463888,0.5819652908067542,0.6574777008205576,0.05422761330358287,150
39,0.05525000890096029,0.000692644896027241,0.01563254992167155,0.0009033514855381349,,8.483428982440725e-05,False,True,"(2, 2)",english,"{'clf__class_weight': None, 'clf__tol': 8.483428982440725e-05, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.7068251964085297,0.6836426152463888,0.5819652908067542,0.6574777008205576,0.05422761330358287,150
63,0.054007371266682945,0.0008859366277824351,0.01510945955912272,0.0003047610194625873,,0.0007196856730011522,False,True,"(2, 2)",english,"{'clf__class_weight': None, 'clf__tol': 0.0007196856730011522, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.7068251964085297,0.6836426152463888,0.5819652908067542,0.6574777008205576,0.05422761330358287,150
691,0.053043206532796226,0.0020582458938861324,0.024658759435017902,0.0048402132373214155,balanced,11787686.347935867,False,False,"(1, 1)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 11787686.347935867, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.7010717776846809,0.6310483870967742,0.6380685510071475,0.6567295719295342,0.031485383738659306,155
685,0.028121789296468098,0.0004833696780514427,0.012585004170735678,0.0005004263169523472,balanced,11787686.347935867,False,True,"(1, 1)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 11787686.347935867, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5389762450082217,0.7896088593260628,0.6410024154589372,0.6565291732644073,0.10290768353532927,156
348,0.029383103052775066,0.0004132562875666965,0.012997070948282877,0.00032413058196918693,,100000000.0,False,True,"(1, 1)",,"{'clf__class_weight': None, 'clf__tol': 100000000.0, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.3862944710594518,0.7429824561403509,0.8348000869187311,0.6546923380395112,0.1934522862448223,157
259,0.03629946708679199,0.009825556901271872,0.012890179951985678,0.00035157778149280086,,19306.977288832535,False,False,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.6024324996889386,0.5121035911523054,0.8455259279727365,0.6533540062713269,0.14080095536409878,158
318,0.030073801676432293,0.0005326626194818915,0.013228257497151693,0.00018486531731422854,,11787686.347935867,True,False,"(1, 1)",,"{'clf__class_weight': None, 'clf__tol': 11787686.347935867, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.3662146676852559,0.7534443385140678,0.8239594946116686,0.6478728336036641,0.20123218535025392,159
283,0.03133908907572428,0.0036853893813986027,0.014555692672729492,0.0020306103617041583,,163789.3706954068,False,False,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 163789.3706954068, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5251262626262627,0.5499309868875086,0.8475955204216075,0.6408842566451263,0.14651729935510824,160
135,0.08789332707722981,0.002183039602659933,0.028949260711669922,0.003617720252566411,,0.4393970560760795,False,True,"(2, 2)",english,"{'clf__class_weight': None, 'clf__tol': 0.4393970560760795, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5887098335269068,0.7000428816466553,0.6328347578347577,0.64052915766944,0.04577601076634302,161
470,0.06747094790140788,0.0005663974565517009,0.017444054285685223,0.0005251417074200087,balanced,0.05179474679231213,False,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.05179474679231213, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6792398777692895,0.5464743589743589,0.6829882459312839,0.6362341608916441,0.0634882093838017,162
374,0.07572046915690105,0.005125462386855645,0.02015860875447591,0.002894629095145573,balanced,1e-05,False,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 1e-05, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6792398777692895,0.5464743589743589,0.6829882459312839,0.6362341608916441,0.0634882093838017,162
446,0.0746905008951823,0.005936118128523829,0.018207311630249023,0.0005885933290499275,balanced,0.006105402296585327,False,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.006105402296585327, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6792398777692895,0.5464743589743589,0.6829882459312839,0.6362341608916441,0.0634882093838017,162
422,0.07295012474060059,0.0022729684057280156,0.0206755797068278,0.0035258003787286708,balanced,0.0007196856730011522,False,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.0007196856730011522, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6792398777692895,0.5464743589743589,0.6829882459312839,0.6362341608916441,0.0634882093838017,162
398,0.07127618789672852,0.001349611674139211,0.01769534746805827,0.00032622366938490205,balanced,8.483428982440725e-05,False,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 8.483428982440725e-05, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6792398777692895,0.5464743589743589,0.6829882459312839,0.6362341608916441,0.0634882093838017,162
240,0.03455034891764323,0.004648456537579251,0.01347955067952474,0.00046764807408626954,,19306.977288832535,True,True,"(1, 1)",,"{'clf__class_weight': None, 'clf__tol': 19306.977288832535, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.3192105263157895,0.8593457045334358,0.7228026886752319,0.6337863065081525,0.22931701478904526,167
417,0.0554495652516683,0.0006715114855674112,0.01600964864095052,0.0006278696835593325,balanced,0.0007196856730011522,True,False,"(2, 2)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 0.0007196856730011522, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6412799157364375,0.6122835497835498,0.647733918128655,0.6337657945495474,0.015417061260377767,168
465,0.09410850207010905,0.0037489094884544743,0.026505549748738606,0.0007409574154394868,balanced,0.05179474679231213,True,False,"(2, 2)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 0.05179474679231213, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6412799157364375,0.6122835497835498,0.647733918128655,0.6337657945495474,0.015417061260377767,168
441,0.05438995361328125,0.0022563116405965524,0.01924753189086914,0.005199492250662372,balanced,0.006105402296585327,True,False,"(2, 2)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 0.006105402296585327, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6412799157364375,0.6122835497835498,0.647733918128655,0.6337657945495474,0.015417061260377767,168
369,0.05965240796407064,0.0017300615728656845,0.01538864771525065,0.0005363406450944212,balanced,1e-05,True,False,"(2, 2)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 1e-05, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6412799157364375,0.6122835497835498,0.647733918128655,0.6337657945495474,0.015417061260377767,168
393,0.05813868840535482,0.0014200559939787887,0.016333738962809246,0.0018272125969178215,balanced,8.483428982440725e-05,True,False,"(2, 2)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 8.483428982440725e-05, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6412799157364375,0.6122835497835498,0.647733918128655,0.6337657945495474,0.015417061260377767,168
181,0.028915564219156902,0.0004506741978008326,0.012833754221598307,0.0003147658831062909,,31.622776601683793,False,True,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 31.622776601683793, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.8580815669210603,0.3872282608695652,0.6477467915873713,0.631018873125999,0.19258864001967765,173
636,0.05373160044352213,0.0008002534277591374,0.024373531341552734,0.0015231076173099153,balanced,163789.3706954068,False,True,"(1, 1)",,"{'clf__class_weight': 'balanced', 'clf__tol': 163789.3706954068, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.7776411768618495,0.44126267107633566,0.6706043956043956,0.6298360811808602,0.14031908015739444,174
313,0.02842124303181966,0.000372450334926026,0.01360177993774414,0.0004909645070578901,,11787686.347935867,True,True,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 11787686.347935867, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5637507146941109,0.5984740670461733,0.7251748251748252,0.6291332023050366,0.06937541731880931,175
217,0.028841098149617512,0.0009035737932882064,0.01312581698099772,0.00015563046561008182,,2275.845926074791,True,True,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 2275.845926074791, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.7858653899682682,0.7365726843910806,0.3647058823529412,0.6290479855707632,0.18799823289239737,176
494,0.0654753049214681,0.0013167806441617203,0.018356164296468098,0.0007697435387132189,balanced,0.4393970560760795,False,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.4393970560760795, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6717273954116059,0.5550673973293021,0.6579396573444192,0.628244816695109,0.05204950501866289,177
258,0.030362049738566082,0.0003553351626567724,0.01335748036702474,0.0004547793965363398,,19306.977288832535,False,False,"(1, 1)",,"{'clf__class_weight': None, 'clf__tol': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.4823232323232324,0.5555644430224498,0.844459706959707,0.6274491274351296,0.15633566975233437,178
301,0.0504006544748942,0.0021904734285673475,0.023291985193888348,0.0017890387533700447,,1389495.494373136,False,True,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 1389495.494373136, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.6247927180966114,0.568703062620397,0.6801540616246499,0.6245499474472194,0.04550000364800458,179
337,0.03040925661722819,0.002806597847616298,0.015117565790812174,0.0030345855328434914,,100000000.0,True,True,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 100000000.0, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.6878415991902834,0.46003401360544216,0.724192006119717,0.624022539638481,0.11690313803558429,180
489,0.05281917254130045,0.0005689105724618964,0.01567975680033366,0.0003173508816535035,balanced,0.4393970560760795,True,False,"(2, 2)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 0.4393970560760795, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6355303030303031,0.5743355481727574,0.647733918128655,0.6191999231105719,0.032112730178625135,181
577,0.04860075314839681,0.0010494998692579722,0.022937456766764324,0.0024228461566099166,balanced,2275.845926074791,True,True,"(1, 1)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 2275.845926074791, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.7315856313497823,0.6253019323671497,0.5003125679495543,0.6190667105554954,0.09451971913102532,182
265,0.028159459431966145,0.0004279453586883731,0.012537161509195963,0.00025619288974926464,,163789.3706954068,True,True,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 163789.3706954068, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.8636128364389234,0.6233776247933476,0.36932888540031394,0.618773115544195,0.20181684302464906,183
223,0.02871425946553548,0.0003625669795204025,0.012854735056559244,0.0006632768971553003,,2275.845926074791,True,False,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 2275.845926074791, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.7176878354203935,0.650974025974026,0.48200302833657793,0.6168882965769992,0.09919075825206482,184
625,0.04809443155924479,0.0006021921682733229,0.021294434865315754,0.0005691218894194077,balanced,163789.3706954068,True,True,"(1, 1)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 163789.3706954068, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5836038961038961,0.8451340098881082,0.4027367268746579,0.6104915442888874,0.181605888713464,185
253,0.02889251708984375,0.0005284384169477101,0.012768268585205078,0.00038851612685023446,,19306.977288832535,False,True,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.8472340501029026,0.4129508879023307,0.5709066024708859,0.610363846825373,0.1794772443176188,186
476,0.06980180740356445,0.0016308716955331956,0.017246087392171223,9.437729177328031e-05,balanced,0.05179474679231213,False,False,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.05179474679231213, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6560938359933957,0.570886075949367,0.590687751004016,0.6058892209822596,0.03640882777619342,187
163,0.029580036799112957,0.00013222889184768508,0.013091484705607096,0.00033644622791026007,,3.727593720314938,False,False,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 3.727593720314938, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.7149598803209575,0.39926470588235297,0.7006353861192571,0.6049533241075226,0.1455613353746301,188
380,0.07645209630330403,0.0027084902856051116,0.017578760782877605,0.00026410439580342197,balanced,1e-05,False,False,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 1e-05, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6560938359933957,0.5618112244897959,0.590687751004016,0.6028642704957359,0.03944196942499917,189
428,0.07190402348836263,0.002846390608019642,0.0177303949991862,0.0003323634996672052,balanced,0.0007196856730011522,False,False,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.0007196856730011522, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6560938359933957,0.5618112244897959,0.590687751004016,0.6028642704957359,0.03944196942499917,189
452,0.0697031815846761,0.0019152404947294715,0.017908811569213867,0.0010578872991591475,balanced,0.006105402296585327,False,False,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.006105402296585327, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6560938359933957,0.5618112244897959,0.590687751004016,0.6028642704957359,0.03944196942499917,189
404,0.07314523061116536,0.0009264553996744544,0.017819007237752277,0.0005493758122197757,balanced,8.483428982440725e-05,False,False,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 8.483428982440725e-05, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6560938359933957,0.5618112244897959,0.590687751004016,0.6028642704957359,0.03944196942499917,189
540,0.03063662846883138,0.001016892130879329,0.01352087656656901,0.0002465698720370865,balanced,31.622776601683793,False,True,"(1, 1)",,"{'clf__class_weight': 'balanced', 'clf__tol': 31.622776601683793, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.37976190476190474,0.560998180563398,0.8674242424242424,0.6027281092498483,0.20126214928910693,193
123,0.04935908317565918,0.001436230288291256,0.015160719553629557,0.00046641602377486314,,0.4393970560760795,True,True,"(2, 2)",english,"{'clf__class_weight': None, 'clf__tol': 0.4393970560760795, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.577212543554007,0.5719498673315717,0.6569794584500467,0.6020472897785418,0.03890228190797676,194
229,0.027512868245442707,0.00022560171087770585,0.012427886327107748,0.00037276409150572665,,2275.845926074791,False,True,"(1, 1)",english,"{'clf__class_weight': None, 'clf__tol': 2275.845926074791, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.6449892180229259,0.33903508771929824,0.8184474440288394,0.6008239165903545,0.19819516010494811,195
500,0.0650331974029541,0.001048431507984641,0.017586628595987957,0.0006816984192891117,balanced,0.4393970560760795,False,False,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.4393970560760795, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6819518803160485,0.5274621212121212,0.590687751004016,0.6000339175107287,0.06341547938411549,196
618,0.03057249387105306,0.00030506861894681364,0.01340643564860026,0.000237236616449765,balanced,19306.977288832535,False,False,"(1, 1)",,"{'clf__class_weight': 'balanced', 'clf__tol': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.7564174411183238,0.45349548112706006,0.5792540792540792,0.596389000499821,0.12425949354961581,197
715,0.029393831888834637,0.0004991511592389313,0.013106107711791992,0.0007449828173473388,balanced,100000000.0,False,False,"(1, 1)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 100000000.0, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.8526649958228905,0.4496596398770312,0.48489010989010983,0.5957382485300106,0.18224308237481454,198
642,0.030275503794352215,0.00033845140640226067,0.013299783070882162,0.0005115453952071121,balanced,163789.3706954068,False,False,"(1, 1)",,"{'clf__class_weight': 'balanced', 'clf__tol': 163789.3706954068, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.49383116883116884,0.3872282608695652,0.9030969030969032,0.5947187775992124,0.22235683965279723,199
601,0.02933367093404134,0.0014998258271275706,0.013687610626220703,0.001361234976103838,balanced,19306.977288832535,True,True,"(1, 1)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 19306.977288832535, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.4211501210653753,0.48317153143885816,0.8775488167151415,0.593956823073125,0.20212203900872883,200
703,0.03492164611816406,0.0051229441024032655,0.012855927149454752,4.5754148027000735e-05,balanced,100000000.0,True,False,"(1, 1)",english,"{'clf__class_weight': 'balanced', 'clf__tol': 100000000.0, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.7907921411318151,0.36004273504273504,0.6204521208108008,0.590428998995117,0.1771295262309352,201
386,0.07411829630533855,0.002000749624843633,0.018311818440755207,0.0006142928089023556,balanced,8.483428982440725e-05,True,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 8.483428982440725e-05, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6210801776839513,0.5436298805864023,0.5980357142857143,0.5875819241853559,0.032471509827554125,202
362,0.13812994956970215,0.0030430607498912183,0.03773721059163412,0.0029691117670036615,balanced,1e-05,True,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 1e-05, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6210801776839513,0.5436298805864023,0.5980357142857143,0.5875819241853559,0.032471509827554125,202
434,0.0699445406595866,0.0029864602583487927,0.018712600072224934,0.000735742746707649,balanced,0.006105402296585327,True,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.006105402296585327, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6210801776839513,0.5436298805864023,0.5980357142857143,0.5875819241853559,0.032471509827554125,202
410,0.12175655364990234,0.0038353889137935,0.03245401382446289,0.0016430959178675593,balanced,0.0007196856730011522,True,True,"(2, 2)",,"{'clf__class_weight': 'balanced', 'clf__tol': 0.0007196856730011522, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6210801776839513,0.5436298805864023,0.5980357142857143,0.5875819241853559,0.032471509827554125,202
93,0.05331897735595703,0.0012589059080410157,0.015488465627034506,0.0007431398196879511,,0.006105402296585327,False,False,"(2, 2)",english,"{'clf__class_weight': None, 'clf__tol': 0.006105402296585327, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6522810302572207,0.5765567765567765,0.5313654618473895,0.586734422887129,0.049885415601405615,206
