,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_tfidf__binary,param_tfidf__lowercase,param_tfidf__ngram_range,param_tfidf__stop_words,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
150,0.452075719833374,0.2704329023244483,0.0429230531056722,0.013610812550449157,3.727593720314938,True,False,"(1, 1)",,"{'clf__C': 3.727593720314938, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5805361305361305,0.5143653250773994,0.7260843731431966,0.6069952762522423,0.0884356776513931,75
237,0.8579375743865967,0.40624297168069884,0.05392948786417643,0.013366616074680376,2275.845926074791,False,False,"(2, 2)",english,"{'clf__C': 2275.845926074791, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6420454545454546,0.6354237867395762,0.5383263009845288,0.6052651807565198,0.04741006812889471,76
213,0.5180100599924723,0.1825404787020866,0.030588070551554363,0.002188836530123405,268.2695795279727,False,False,"(2, 2)",english,"{'clf__C': 268.2695795279727, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6507954545454546,0.618862269805666,0.5258111687451716,0.5984896310320974,0.053019186666718045,77
219,0.546227773030599,0.10601930699328181,0.036036173502604164,0.012850260468731426,2275.845926074791,True,True,"(2, 2)",english,"{'clf__C': 2275.845926074791, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.651362395466169,0.6019603852937185,0.5258111687451716,0.5930446498350198,0.05164233009759821,78
303,0.7399052778879801,0.34945808266705164,0.057207584381103516,0.014235883201226752,1389495.494373136,False,True,"(2, 2)",english,"{'clf__C': 1389495.494373136, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.663394875439864,0.5784770784770785,0.5173529411764706,0.5864082983644711,0.05988455464488851,79
351,0.3682541847229004,0.08027279424726227,0.04518024126688639,0.012886105500813249,100000000.0,False,True,"(2, 2)",english,"{'clf__C': 100000000.0, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.663394875439864,0.5784770784770785,0.5173529411764706,0.5864082983644711,0.05988455464488851,79
327,0.4268226623535156,0.08372978326352289,0.027002255121866863,0.000485259862635938,11787686.347935867,False,True,"(2, 2)",english,"{'clf__C': 11787686.347935867, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.663394875439864,0.5784770784770785,0.5173529411764706,0.5864082983644711,0.05988455464488851,79
255,0.47390349706013996,0.02042799416627736,0.027305046717325848,0.0002459238301450573,19306.977288832535,False,True,"(2, 2)",english,"{'clf__C': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5833720722331486,0.5784770784770785,0.5896663172606569,0.583838489323628,0.004579878078122604,82
261,0.3974145253499349,0.08878472331406687,0.04375163714090983,0.016136468931629032,19306.977288832535,False,False,"(2, 2)",english,"{'clf__C': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5771111799592813,0.5767676767676768,0.5383263009845288,0.564068385903829,0.01820294299657807,83
230,1.195479393005371,0.6479940936540586,0.06561565399169922,0.005506970667192908,2275.845926074791,False,True,"(2, 2)",,"{'clf__C': 2275.845926074791, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5897335289501519,0.519179600886918,0.5732349165596919,0.5607160154655872,0.03013310864305217,84
206,0.6810979048411051,0.1394475514711443,0.0509944756825765,0.013848531905091022,268.2695795279727,False,True,"(2, 2)",,"{'clf__C': 268.2695795279727, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5794076655052265,0.519179600886918,0.5750391469206579,0.5578754711042675,0.027420172228542473,85
279,0.41306161880493164,0.04841211663141666,0.04276259740193685,0.015646703115378788,163789.3706954068,False,True,"(2, 2)",english,"{'clf__C': 163789.3706954068, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5833720722331486,0.5784770784770785,0.509453781512605,0.5571009774076107,0.033750868615595425,86
195,0.5510319073994955,0.06844605570432426,0.034847100575764976,0.011655065540034166,268.2695795279727,True,True,"(2, 2)",english,"{'clf__C': 268.2695795279727, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5865092633662016,0.5827473232800575,0.5016218721037998,0.5569594862500197,0.03915973019016571,87
278,0.8846793174743652,0.296284656930232,0.05495738983154297,0.01687417712967251,163789.3706954068,False,True,"(2, 2)",,"{'clf__C': 163789.3706954068, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5703221047455127,0.5483674463937621,0.5469362745098039,0.5552086085496929,0.010702815476504396,88
254,1.0109220345815022,0.246284684999901,0.08750502268473308,0.01706883399557594,19306.977288832535,False,True,"(2, 2)",,"{'clf__C': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5703221047455127,0.5483674463937621,0.5469362745098039,0.5552086085496929,0.010702815476504396,88
236,0.7114035288492838,0.16068371174837487,0.057572126388549805,0.019872925217813194,2275.845926074791,False,False,"(2, 2)",,"{'clf__C': 2275.845926074791, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5627710843373495,0.5271416083916084,0.5726033834586466,0.5541720253958681,0.01953033724014678,90
350,0.6057451566060384,0.09618294155713394,0.05605808893839518,0.016662444032044747,100000000.0,False,True,"(2, 2)",,"{'clf__C': 100000000.0, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5856599846146885,0.5483674463937621,0.5079777958614276,0.5473350756232928,0.03172202131464413,91
326,0.36799971262613934,0.060044040072150306,0.05102292696634928,0.015480790324021486,11787686.347935867,False,True,"(2, 2)",,"{'clf__C': 11787686.347935867, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5856599846146885,0.5483674463937621,0.5079777958614276,0.5473350756232928,0.03172202131464413,91
218,0.9812677701314291,0.5352724236855233,0.040253003438313804,0.012081078439577713,2275.845926074791,True,True,"(2, 2)",,"{'clf__C': 2275.845926074791, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.588679245283019,0.5112762237762238,0.5419655667144907,0.5473070119245779,0.03182457344353699,93
242,0.5180511474609375,0.1659623992825215,0.0643320083618164,0.0022149751285023603,19306.977288832535,True,True,"(2, 2)",,"{'clf__C': 19306.977288832535, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5715925394548063,0.5279220779220779,0.5348639455782312,0.5447928543183718,0.01916097986704414,94
290,0.4602072238922119,0.0886748939769014,0.046597957611083984,0.02092992687791346,1389495.494373136,True,True,"(2, 2)",,"{'clf__C': 1389495.494373136, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5715925394548063,0.5279220779220779,0.5296101949025487,0.5430416040931443,0.02020031958912678,95
266,0.5043822924296061,0.047434165052093295,0.055710951487223305,0.017399725060935917,163789.3706954068,True,True,"(2, 2)",,"{'clf__C': 163789.3706954068, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5715925394548063,0.5279220779220779,0.5296101949025487,0.5430416040931443,0.02020031958912678,95
314,0.4486508369445801,0.08736513292488644,0.04363862673441569,0.017045550204335284,11787686.347935867,True,True,"(2, 2)",,"{'clf__C': 11787686.347935867, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5715925394548063,0.5279220779220779,0.5296101949025487,0.5430416040931443,0.02020031958912678,95
338,0.8566815853118896,0.541871688603172,0.061524550120035805,0.01949151912832379,100000000.0,True,True,"(2, 2)",,"{'clf__C': 100000000.0, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5715925394548063,0.5279220779220779,0.5296101949025487,0.5430416040931443,0.02020031958912678,95
302,0.3518055280049642,0.03592656634520192,0.06864333152770996,0.0026867199441313752,1389495.494373136,False,True,"(2, 2)",,"{'clf__C': 1389495.494373136, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5703221047455127,0.5483674463937621,0.5079777958614276,0.5422224490002342,0.02582019826006253,99
212,0.68903120358785,0.08691201777213253,0.04521330197652181,0.00906577159948436,268.2695795279727,False,False,"(2, 2)",,"{'clf__C': 268.2695795279727, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5698979591836735,0.5114320728291316,0.5442025399967013,0.5418441906698356,0.023926781723502467,100
267,0.47440846761067706,0.09083715388855187,0.05156556765238444,0.002618094803320316,163789.3706954068,True,True,"(2, 2)",english,"{'clf__C': 163789.3706954068, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5865092633662016,0.5173056894421972,0.5172413793103449,0.5403521107062478,0.03263804620586192,101
182,0.5813748836517334,0.028676277493367815,0.06264122327168782,0.020597396527964308,31.622776601683793,False,True,"(2, 2)",,"{'clf__C': 31.622776601683793, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5537414965986394,0.5102040816326531,0.5552721088435374,0.5397392290249433,0.020893849048213335,102
194,0.5920654932657877,0.05158338288263231,0.0439298152923584,0.01562603802032996,268.2695795279727,True,True,"(2, 2)",,"{'clf__C': 268.2695795279727, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.588679245283019,0.4952007868674535,0.5348639455782312,0.5395813259095679,0.03830792611484392,103
339,0.6488416194915771,0.2226979100049462,0.060429652531941734,0.022328378230738768,100000000.0,True,True,"(2, 2)",english,"{'clf__C': 100000000.0, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5946275946275946,0.5173056894421972,0.5014705882352941,0.5378012907683619,0.04069896980911265,104
315,0.4396706422170003,0.10390779695906302,0.05501230557759603,0.002903456727166029,11787686.347935867,True,True,"(2, 2)",english,"{'clf__C': 11787686.347935867, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5946275946275946,0.5173056894421972,0.5014705882352941,0.5378012907683619,0.04069896980911265,104
243,0.5737264156341553,0.10708365625842375,0.03569642702738444,0.012614424644763875,19306.977288832535,True,True,"(2, 2)",english,"{'clf__C': 19306.977288832535, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5782280219780219,0.5092617433295936,0.5227532679738562,0.5367476777604906,0.029843698682863802,106
291,0.40874560674031574,0.08510784287061063,0.06180898348490397,0.003936969741326265,1389495.494373136,True,True,"(2, 2)",english,"{'clf__C': 1389495.494373136, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5865092633662016,0.5173056894421972,0.5014705882352941,0.5350951803478976,0.03692554271339378,107
285,0.3847004572550456,0.03617091696630853,0.03709952036539713,0.012925570062319902,163789.3706954068,False,False,"(2, 2)",english,"{'clf__C': 163789.3706954068, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5772433141771122,0.569126382737558,0.4586046511627907,0.5349914493591537,0.05411517561656503,108
357,0.4942508538564046,0.15887503322291607,0.05731534957885742,0.002047566435679686,100000000.0,False,False,"(2, 2)",english,"{'clf__C': 100000000.0, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5859034792368126,0.5520163994721015,0.4662913441238564,0.5347370742775902,0.05033684552395178,109
309,0.42845582962036133,0.07248356528453685,0.05725860595703125,0.0033268296850997503,1389495.494373136,False,False,"(2, 2)",english,"{'clf__C': 1389495.494373136, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5859034792368126,0.5520163994721015,0.4662913441238564,0.5347370742775902,0.05033684552395178,109
333,0.46761004130045575,0.018282939678175347,0.03619758288065592,0.013073015279790602,11787686.347935867,False,False,"(2, 2)",english,"{'clf__C': 11787686.347935867, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5859034792368126,0.5520163994721015,0.4662913441238564,0.5347370742775902,0.05033684552395178,109
248,0.4414154688517253,0.07579785427429502,0.07067831357320149,0.0021812914050222815,19306.977288832535,True,False,"(2, 2)",,"{'clf__C': 19306.977288832535, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5698979591836735,0.48777330264672036,0.5424019607843137,0.5333577408715692,0.03413173731490671,112
260,0.5054725805918375,0.01867047674303365,0.043573856353759766,0.015503881889146164,19306.977288832535,False,False,"(2, 2)",,"{'clf__C': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5514349332013855,0.512950012950013,0.5224562312085509,0.5289470591199832,0.01636806661196319,113
224,1.2813679377237956,0.2375880033548526,0.08294963836669922,0.0030786670007475897,2275.845926074791,True,False,"(2, 2)",,"{'clf__C': 2275.845926074791, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5698979591836735,0.4716697936210131,0.5424019607843137,0.5279899045296667,0.04137610946401064,114
356,0.9761184056599935,0.09729019799043173,0.07323606808980306,0.023490860676131528,100000000.0,False,False,"(2, 2)",,"{'clf__C': 100000000.0, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5537414965986394,0.5058441558441559,0.5224562312085509,0.5273472945504487,0.019857503842773034,115
284,0.4500573476155599,0.06456639348583168,0.047086874643961586,0.015439827452305868,163789.3706954068,False,False,"(2, 2)",,"{'clf__C': 163789.3706954068, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5537414965986394,0.5058441558441559,0.5224562312085509,0.5273472945504487,0.019857503842773034,115
308,0.4409441153208415,0.09949843033610956,0.05076122283935547,0.014854744993096481,1389495.494373136,False,False,"(2, 2)",,"{'clf__C': 1389495.494373136, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5537414965986394,0.5058441558441559,0.5224562312085509,0.5273472945504487,0.019857503842773034,115
332,0.4118308226267497,0.07672849095015238,0.05366595586140951,0.015647235749946774,11787686.347935867,False,False,"(2, 2)",,"{'clf__C': 11787686.347935867, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5537414965986394,0.5058441558441559,0.5224562312085509,0.5273472945504487,0.019857503842773034,115
200,0.6822700500488281,0.057455778464095705,0.0441899299621582,0.015367082792784178,268.2695795279727,True,False,"(2, 2)",,"{'clf__C': 268.2695795279727, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5698979591836735,0.472661233167966,0.5335642421243608,0.5253744781586668,0.040116907465753776,119
170,1.04702623685201,0.3176367883710525,0.06989121437072754,0.03110994710479566,31.622776601683793,True,True,"(2, 2)",,"{'clf__C': 31.622776601683793, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.553452198888433,0.4857142857142857,0.5365196078431372,0.525228697481952,0.028783325182998108,120
225,0.5021368662516276,0.05505754703419497,0.05230935414632162,0.004360185574118072,2275.845926074791,True,False,"(2, 2)",english,"{'clf__C': 2275.845926074791, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5602542111976074,0.5133535489667564,0.4982282069454288,0.523945322369931,0.02640638241967228,121
171,0.8361429373423258,0.38569032554150046,0.04225492477416992,0.016625566732163696,31.622776601683793,True,True,"(2, 2)",english,"{'clf__C': 31.622776601683793, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.553299856527977,0.501031991744066,0.5173529411764706,0.5238949298161711,0.0218339282431232,122
201,0.45903531710306805,0.027213856060794028,0.0413664182027181,0.011487565404318107,268.2695795279727,True,False,"(2, 2)",english,"{'clf__C': 268.2695795279727, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5759034792368126,0.49587118565105986,0.4996778711484594,0.5238175120121107,0.03686311345069825,123
320,0.5632377465566,0.16845620859167726,0.06483705838521321,0.006846724255312975,11787686.347935867,True,False,"(2, 2)",,"{'clf__C': 11787686.347935867, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5698979591836735,0.4864604693552062,0.5122103386809269,0.5228562557399355,0.03488510035090781,124
296,0.8672658602396647,0.23506544572503177,0.07027204831441243,0.017659861795772263,1389495.494373136,True,False,"(2, 2)",,"{'clf__C': 1389495.494373136, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5698979591836735,0.4864604693552062,0.5122103386809269,0.5228562557399355,0.03488510035090781,124
344,0.5979475180308024,0.1228145161677198,0.03179661432902018,0.0008715824212517484,100000000.0,True,False,"(2, 2)",,"{'clf__C': 100000000.0, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5698979591836735,0.4864604693552062,0.5122103386809269,0.5228562557399355,0.03488510035090781,124
189,0.567697286605835,0.1554343818081825,0.05225992202758789,0.01829408890810628,31.622776601683793,False,False,"(2, 2)",english,"{'clf__C': 31.622776601683793, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6009343496434718,0.5030956848030019,0.4586046511627907,0.5208782285364215,0.05945081952686402,127
249,0.3765437602996826,0.07087778670801952,0.0471502939860026,0.013873986372300032,19306.977288832535,True,False,"(2, 2)",english,"{'clf__C': 19306.977288832535, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5670392325444591,0.5118874773139745,0.4763056092843327,0.5184107730475888,0.03732793982973773,128
272,0.6454924742380778,0.10545351573092608,0.04780737559000651,0.019958881543967074,163789.3706954068,True,False,"(2, 2)",,"{'clf__C': 163789.3706954068, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5698979591836735,0.48692454525039297,0.4881368631368631,0.5149864558569766,0.03883145054259371,129
345,0.415463129679362,0.07702341586426256,0.059187730153401695,0.0032913502286200315,100000000.0,True,False,"(2, 2)",english,"{'clf__C': 100000000.0, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5670392325444591,0.5183640242533123,0.44810744810744807,0.5111702349684065,0.048819431176186624,130
297,0.43337535858154297,0.12169800700078058,0.037561655044555664,0.014427167652881743,1389495.494373136,True,False,"(2, 2)",english,"{'clf__C': 1389495.494373136, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5670392325444591,0.5183640242533123,0.44810744810744807,0.5111702349684065,0.048819431176186624,130
321,0.7755877176920573,0.13765877301190993,0.07609303792317708,0.007246916371212946,11787686.347935867,True,False,"(2, 2)",english,"{'clf__C': 11787686.347935867, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5670392325444591,0.5183640242533123,0.44810744810744807,0.5111702349684065,0.048819431176186624,130
273,0.460111141204834,0.11111216555168557,0.027904669443766277,0.0011548685119894733,163789.3706954068,True,False,"(2, 2)",english,"{'clf__C': 163789.3706954068, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5670392325444591,0.5183640242533123,0.44810744810744807,0.5111702349684065,0.048819431176186624,130
188,0.6670273939768473,0.0663798334342559,0.0555264949798584,0.016507317176849667,31.622776601683793,False,False,"(2, 2)",,"{'clf__C': 31.622776601683793, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.534754004576659,0.47506427707199034,0.5224562312085509,0.5107581709524002,0.02573388625545186,134
177,0.9381842613220215,0.3788735036521505,0.04468949635823568,0.02420693868140391,31.622776601683793,True,False,"(2, 2)",english,"{'clf__C': 31.622776601683793, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5653186274509805,0.48260061919504643,0.46707403891789273,0.5049977618546398,0.04312171760257674,135
176,1.2644341786702473,0.6970748407580406,0.07312726974487305,0.007023375054233154,31.622776601683793,True,False,"(2, 2)",,"{'clf__C': 31.622776601683793, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5243794326241135,0.4519146703969225,0.5353573213393303,0.5038838081201221,0.03702001230803493,136
159,0.5456159909566244,0.02005186629271172,0.04729135831197103,0.014313410319729937,3.727593720314938,False,True,"(2, 2)",english,"{'clf__C': 3.727593720314938, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.49174250084260196,0.4630737352412229,0.5089458413926499,0.4879206924921582,0.01892119085386517,137
232,0.6487786769866943,0.02418150147162354,0.048810323079427086,0.013815207726179307,2275.845926074791,False,True,"(3, 3)",,"{'clf__C': 2275.845926074791, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.461996336996337,0.42634771965302537,0.5122103386809269,0.4668514651100964,0.035220983691860004,138
158,0.4345716635386149,0.06438568203806574,0.048051913579305015,0.014837544265711058,3.727593720314938,False,True,"(2, 2)",,"{'clf__C': 3.727593720314938, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.4702646249797744,0.42916163120766704,0.49950049950049946,0.466308918562647,0.028851629741639483,139
164,0.7307931582132975,0.1811030025902021,0.08119002978006999,0.018533208283819637,3.727593720314938,False,False,"(2, 2)",,"{'clf__C': 3.727593720314938, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.46708449747036174,0.42213878459185095,0.4903943377148635,0.45987253992569205,0.028328011834597995,140
238,1.0753389199574788,0.5983982536934734,0.07010960578918457,0.01577385845227592,2275.845926074791,False,False,"(3, 3)",,"{'clf__C': 2275.845926074791, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.46305190428041787,0.42385183414349087,0.47677322677322675,0.4545589883990451,0.022424178388422922,141
256,0.6148091952006022,0.10573402257016867,0.04163368542989095,0.01246569120215201,19306.977288832535,False,True,"(3, 3)",,"{'clf__C': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.4231197427016329,0.4288721544877414,0.49280303030303035,0.44826497583080155,0.03158059828932584,142
165,0.4763132731119792,0.12506188286605205,0.05309232076009115,0.007988857372437472,3.727593720314938,False,False,"(2, 2)",english,"{'clf__C': 3.727593720314938, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.4551908120817507,0.42771464646464646,0.45700483091787436,0.44663676315475714,0.013400436338917668,143
220,0.746963898340861,0.1336237846519726,0.0438533624013265,0.016850070673527225,2275.845926074791,True,True,"(3, 3)",,"{'clf__C': 2275.845926074791, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.45293003565062384,0.39926438296003514,0.4684978642619838,0.4402307609575476,0.029656617210941576,144
208,0.7459654013315836,0.10107009503428015,0.058516502380371094,0.011350628260049095,268.2695795279727,False,True,"(3, 3)",,"{'clf__C': 268.2695795279727, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.43411621058679883,0.4057055930649329,0.4787664307381193,0.4395294114632837,0.030071565286538322,145
147,0.43980081876118976,0.09801920347448566,0.03166874249776205,0.0031135275758666626,3.727593720314938,True,True,"(2, 2)",english,"{'clf__C': 3.727593720314938, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.399094795071662,0.4362460926399545,0.48264235764235763,0.4393277484513247,0.03417768526178925,146
280,0.5500268936157227,0.10698827957487293,0.04565111796061198,0.018363685305684923,163789.3706954068,False,True,"(3, 3)",,"{'clf__C': 163789.3706954068, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.41666666666666663,0.4363143631436314,0.45072115384615385,0.4345673945521506,0.013957457951675398,147
214,0.9371115366617838,0.21162702079973053,0.04363520940144857,0.016890612826016962,268.2695795279727,False,False,"(3, 3)",,"{'clf__C': 268.2695795279727, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.41780059376546264,0.4085890878090367,0.47677322677322675,0.4343876361159087,0.030206143768264693,148
262,1.3271047274271648,0.2379545044658624,0.07613110542297363,0.01036047097047288,19306.977288832535,False,False,"(3, 3)",,"{'clf__C': 19306.977288832535, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.39761904761904765,0.42671436390648215,0.47677322677322675,0.4337022127662522,0.03269014676380038,149
